scale,height,width,stride_y,stride_x,radius,true_dy_feature,true_dx_feature,epe_px,zero_offset_epe_px,epe_gain_vs_zero,argmax_epe_px,pck_4px,pck_8px,confidence,entropy,true_margin,predicted_dy_px,predicted_dx_px,fusion_weight,sample,block,slice,translation,true_dy_px,true_dx_px,timestep,alpha_bar,noise_std,snr
0,128,128,4.0,4.0,3,-2.0,0.0,7.542797088623047,8.0,0.4572029113769531,6.565103054046631,0.057679761201143265,0.557092547416687,0.04850924387574196,0.9349400401115417,-0.03308720886707306,-0.8692845106124878,0.003729073563590646,0.006217490881681442,2,2,2,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,-1.0,0.0,8.08866024017334,8.0,-0.08866024017333984,4.9826884269714355,0.09900471568107605,0.5117862820625305,0.07583116739988327,0.875945508480072,-0.01152854785323143,-1.9854769706726074,-0.12807098031044006,0.014597154222428799,2,2,2,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,-0.5,0.0,7.992205619812012,8.0,0.007794380187988281,9.43537712097168,0.1351931393146515,0.5429184436798096,0.17127692699432373,0.8009505271911621,-0.009505883790552616,-3.573568344116211,-0.2367461621761322,0.045145563781261444,2,2,2,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,-0.25,0.0,6.359103679656982,8.0,1.6408963203430176,8.146788597106934,0.3211008906364441,0.7339448928833008,0.5642251372337341,0.537294864654541,0.09411487728357315,-2.7704360485076904,-0.2139628678560257,0.2747701108455658,2,2,2,3,-8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,0.0,-2.0,6.062220573425293,8.0,1.937779426574707,6.025887966156006,0.21990203857421875,0.7828049063682556,0.04556402191519737,0.9357375502586365,-0.013034185394644737,-0.005566960666328669,-2.1882734298706055,0.0051345424726605415,2,2,2,4,0,-8,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,0.0,-1.0,6.707796573638916,8.0,1.292203426361084,4.097215175628662,0.2248704731464386,0.6606217622756958,0.07166709005832672,0.8818106651306152,0.0060311583802104,-0.023935111239552498,-3.173025369644165,0.013182410039007664,2,2,2,4,0,-8,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.0,-0.5,8.12044620513916,8.0,-0.12044620513916016,18.778911590576172,0.17610062658786774,0.5262054204940796,0.13859131932258606,0.8505955338478088,-0.050685781985521317,-0.32376667857170105,-4.731338977813721,0.027758466079831123,2,2,2,4,0,-8,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,0.0,-0.25,8.909566879272461,8.0,-0.9095668792724609,12.467193603515625,0.08695651590824127,0.43478259444236755,0.4607745409011841,0.6417748332023621,0.053391315042972565,-0.5354680418968201,-2.7638838291168213,0.174705371260643,2,2,2,4,0,-8,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,0.0,2.0,5.978085041046143,8.0,2.0219149589538574,5.896038055419922,0.24455632269382477,0.7509124875068665,0.04735255986452103,0.9303207397460938,-0.011157099157571793,-0.01906874217092991,2.281993865966797,0.0057150800712406635,3,2,3,0,0,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
1,64,64,8.0,8.0,3,0.0,1.0,6.910705089569092,8.0,1.0892949104309082,4.120983600616455,0.2290000170469284,0.609000027179718,0.07631522417068481,0.8707247972488403,0.007541217375546694,0.08306718617677689,3.09089994430542,0.015061933547258377,3,2,3,0,0,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
2,32,32,16.0,16.0,2,0.0,0.5,9.454011917114258,8.0,-1.4540119171142578,20.719377517700195,0.10358566045761108,0.4342629611492157,0.14669407904148102,0.8366979360580444,-0.05949901416897774,-0.6218711733818054,3.3702645301818848,0.031010061502456665,3,2,3,0,0,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
3,16,16,32.0,32.0,1,0.0,0.25,10.322856903076172,8.0,-2.322856903076172,14.30496597290039,0.08064515888690948,0.3709677457809448,0.4809344708919525,0.6256477236747742,0.05793960392475128,-0.7514938712120056,1.5060631036758423,0.19132231175899506,3,2,3,0,0,8,1,0.9969944357872009,0.054823026300990285,331.716232027764
0,128,128,4.0,4.0,3,2.0,0.0,7.530660152435303,8.0,0.46933984756469727,6.634632110595703,0.06975852698087692,0.5110514760017395,0.04813891649246216,0.9347997903823853,-0.027760548517107964,0.8280571699142456,-0.0025472843553870916,0.00567763252183795,3,2,3,1,8,0,1,0.9969944357872009,0.054823026300990285,331.716232027764
