step,total,coarse_image,candidate_proxy,candidate_mse,final_image,latent,smooth,bending,jacobian,delta,preserve,gate_bce,gate,utility_target,utility_positive,relative_gain,grad_norm
895,0.11920754611492157,0.054602544754743576,0.0004145658458583057,0.0004145658458583057,0.05440358445048332,0.006947596091777086,0.038522813469171524,48.52043151855469,0.0003479951119516045,0.0005426031420938671,0.0,0.5473635792732239,0.2511691153049469,0.2618160843849182,0.2517903745174408,0.02278088964521885,0.23145358264446259
900,0.18139849603176117,0.1288500428199768,0.0005011974135413766,0.0005011974135413766,0.12870171666145325,0.0115460604429245,0.05866473913192749,71.39959716796875,0.001409290824085474,0.0006608738913200796,0.0,0.47635287046432495,0.3197652995586395,0.28320249915122986,0.2741970419883728,0.03369910642504692,0.1490972936153412
905,0.15704156458377838,0.11066455394029617,0.0002233800187241286,0.0002233800187241286,0.11039429903030396,0.006183350458741188,0.040321849286556244,56.520389556884766,0.0007190332980826497,0.0005928656319156289,0.0,0.4911912679672241,0.29222431778907776,0.2984505295753479,0.2863498330116272,0.045145053416490555,0.2378987967967987
910,0.09572696685791016,0.03169624134898186,0.00020529484027065337,0.00020529484027065337,0.03158258646726608,0.0036055066157132387,0.01770542934536934,29.615619659423828,8.973389412858523e-06,0.000601581356022507,0.0,0.6060398817062378,0.2731437087059021,0.194172665476799,0.1837293803691864,-0.023311026394367218,0.5805768370628357
915,0.11804088205099106,0.08436304330825806,3.797973113250919e-05,3.797973113250919e-05,0.08409826457500458,0.0010080464417114854,0.00742701068520546,16.30160140991211,0.0,0.00067288608988747,0.0,0.47209373116493225,0.30593132972717285,0.2522108852863312,0.2434895783662796,-0.09860880672931671,0.2324046790599823
920,0.19310739636421204,0.14883273839950562,0.00028529681731015444,0.00028529681731015444,0.14873607456684113,0.015077399089932442,0.023649852722883224,41.04832458496094,0.0002780272625386715,0.0007391905528493226,0.0,0.5878661870956421,0.31644025444984436,0.3762471377849579,0.36962890625,0.004748599603772163,0.15098024904727936
925,0.1259412169456482,0.09280791878700256,4.027277464047074e-05,4.027277464047074e-05,0.09248293191194534,0.0011168323690071702,0.007429106160998344,15.7811918258667,0.0,0.0007050481508485973,0.0,0.48356425762176514,0.31395456194877625,0.33508172631263733,0.3257649838924408,0.048078764230012894,0.3809804916381836
930,0.20418614149093628,0.1542457789182663,0.0005738841718994081,0.0005738841718994081,0.15420719981193542,0.014916032552719116,0.057867631316185,67.80824279785156,0.0018786040600389242,0.0006591592682525516,0.0,0.4893184006214142,0.2905266582965851,0.3001059889793396,0.2913953959941864,0.02797767147421837,0.2675732374191284
935,0.16803473234176636,0.14892220497131348,2.7882415452040732e-05,2.7882415452040732e-05,0.14877693355083466,0.0011576797114685178,0.006796356290578842,13.769678115844727,0.0,0.0006739540258422494,0.0,0.4578360617160797,0.29955801367759705,0.3370850086212158,0.3305392861366272,0.0029584832955151796,0.42928388714790344
940,0.23690806329250336,0.17328138649463654,0.0011099990224465728,0.0011099990224465728,0.17317382991313934,0.053501177579164505,0.05124494805932045,73.47136688232422,0.0017139858100563288,0.0006729906308464706,0.0,0.5605297684669495,0.31601372361183167,0.3612326979637146,0.3544379472732544,-0.027986224740743637,0.08322539925575256
945,0.15471680462360382,0.12237530201673508,8.399775833822787e-05,8.399775833822787e-05,0.12221263349056244,0.0033847971353679895,0.021766390651464462,33.99904251098633,0.00015475938562303782,0.0006190692656673491,0.0,0.4672102928161621,0.31813111901283264,0.3175243139266968,0.3104383647441864,0.02929912693798542,0.2040957659482956
950,0.18334582448005676,0.1433822065591812,0.00022204425476957113,0.00022204425476957113,0.14317789673805237,0.007243708707392216,0.039090000092983246,50.38749313354492,0.000753259751945734,0.0005406042910180986,0.0,0.4949024021625519,0.29573526978492737,0.30727726221084595,0.297607421875,0.015907103195786476,0.12570670247077942
955,0.1650410145521164,0.1449103057384491,3.142753121210262e-05,3.142753121210262e-05,0.14477498829364777,0.0016296724788844585,0.006660447921603918,13.991979598999023,0.0,0.0005605550832115114,0.0,0.45916077494621277,0.3120094835758209,0.3426506817340851,0.3368598222732544,-0.00594980688765645,0.35143396258354187
960,0.1748901903629303,0.12968312203884125,0.00020257863798178732,0.00020257863798178732,0.12949813902378082,0.006527659483253956,0.039244815707206726,51.09778594970703,0.0010208525927737355,0.0006079813465476036,0.0,0.5225160717964172,0.36221352219581604,0.30545273423194885,0.2976888120174408,0.01439333613961935,0.47819069027900696
965,0.1815490871667862,0.11540663242340088,0.0006565910298377275,0.0006565910298377275,0.11533156037330627,0.012428347952663898,0.05806395784020424,72.69773864746094,0.0010983243118971586,0.0004326891794335097,0.0,0.5699526071548462,0.24050919711589813,0.3039192259311676,0.2952474057674408,0.04355795681476593,0.5783951878547668
970,0.21272963285446167,0.1670997440814972,0.0006021488225087523,0.0006021488225087523,0.16702167689800262,0.02475786954164505,0.03767264261841774,55.316680908203125,0.0009021961595863104,0.0006456042174249887,0.0,0.5306053161621094,0.34930238127708435,0.2943129241466522,0.2870279848575592,-0.012062841095030308,0.4464086592197418
975,0.0898858830332756,0.04870041832327843,3.146436938550323e-05,3.146436938550323e-05,0.048684827983379364,0.000762037409003824,0.0074504101648926735,13.405259132385254,0.0,0.0005914557841606438,0.0,0.47490209341049194,0.29716479778289795,0.3229724168777466,0.3141547441482544,0.059354014694690704,0.47577428817749023
980,0.13453637063503265,0.10266721248626709,3.614403249230236e-05,3.614403249230236e-05,0.10250690579414368,0.0009761017863638699,0.0072936322540044785,14.528614044189453,2.1512158127734438e-05,0.0005809271824546158,0.0,0.49055930972099304,0.3228749632835388,0.2971094846725464,0.2884657084941864,-0.06629019230604172,0.09031208604574203
985,0.13929280638694763,0.06770962476730347,0.0007563568651676178,0.0007563568651676178,0.06756160408258438,0.012227741070091724,0.05433657765388489,63.75439453125,0.0008757996838539839,0.0004296633997000754,0.0,0.5349059104919434,0.2813093960285187,0.264285683631897,0.250542551279068,0.030377503484487534,0.08103349059820175
990,0.0850229412317276,0.03245318681001663,2.7527688871487044e-05,2.7527688871487044e-05,0.032415762543678284,0.0005817716591991484,0.005146135576069355,11.127155303955078,1.8125053884432418e-06,0.00044939658255316317,0.0,0.5663977861404419,0.2995454668998718,0.2699732184410095,0.2616916298866272,-0.08771456778049469,0.18923939764499664
995,0.15756206214427948,0.12244047224521637,8.586968033341691e-05,8.586968033341691e-05,0.12227902561426163,0.0034574514720588923,0.021751418709754944,33.98356628417969,0.00015748967416584492,0.0004809092206414789,0.0,0.49486032128334045,0.3065904974937439,0.3340180218219757,0.3249240517616272,0.04334180802106857,0.34624722599983215
1000,0.13773758709430695,0.09835142642259598,0.0001223576400661841,0.0001223576400661841,0.09798052906990051,0.0037951709236949682,0.023146238178014755,37.3271484375,1.7410973669029772e-05,0.0006104878266341984,0.0,0.4811127185821533,0.3421216607093811,0.30976301431655884,0.2984212338924408,0.051643673330545425,0.08590462803840637
